#,STATE,LGA NAME,LGA CODE,WARD NAME,WARD CODE,Councillor,Start,End,
783,ANAMBRA,ANAMBRA EAST,03,UMULERI I,13,,,,AN0313
784,ANAMBRA,ANAMBRA EAST,03,UMULERI II,14,,,,AN0314
785,ANAMBRA,ANAMBRA EAST,03,UMUOBA-ANAM,15,,,,AN0315
786,ANAMBRA,ANAMBRA WEST(MBAMILI),04,EZI-ANAM,01,,,,AN0401
787,ANAMBRA,ANAMBRA WEST(MBAMILI),04,IFITE-ANAM,02,,,,AN0402
788,ANAMBRA,ANAMBRA WEST(MBAMILI),04,NZAM,03,,,,AN0403
789,ANAMBRA,ANAMBRA WEST(MBAMILI),04,OLUMANASA-ODE,04,,,,AN0404
790,ANAMBRA,ANAMBRA WEST(MBAMILI),04,OLUMBANASA-INOMA,05,,,,AN0405
791,ANAMBRA,ANAMBRA WEST(MBAMILI),04,OROMA ETITI-ANAM,06,,,,AN0406
792,ANAMBRA,ANAMBRA WEST(MBAMILI),04,UMUENWELUM-ANAM,07,,,,AN0407
793,ANAMBRA,ANAMBRA WEST(MBAMILI),04,UMUEZE-ANAM I,08,,,,AN0408
794,ANAMBRA,ANAMBRA WEST(MBAMILI),04,UMUEZE-ANAM II,09,,,,AN0409
795,ANAMBRA,ANAMBRA WEST(MBAMILI),04,UMUOBA-ANAM,10,,,,AN0410
796,ANAMBRA,ANAOCHA,05,ADAZI ANI I,01,,,,AN0501
797,ANAMBRA,ANAOCHA,05,ADAZI ANI II,02,,,,AN0502
798,ANAMBRA,ANAOCHA,05,ADAZI ENU I,03,,,,AN0503
799,ANAMBRA,ANAOCHA,05,ADAZI ENU II,04,,,,AN0504
800,ANAMBRA,ANAOCHA,05,ADAZI UNUKWU I,05,,,,AN0505
801,ANAMBRA,ANAOCHA,05,ADAZI UNUKWU II,06,,,,AN0506
802,ANAMBRA,ANAOCHA,05,AGULU I,07,,,,AN0507
803,ANAMBRA,ANAOCHA,05,AGULU II,08,,,,AN0508
804,ANAMBRA,ANAOCHA,05,AGULU III,09,,,,AN0509
805,ANAMBRA,ANAOCHA,05,AGULU IV,10,,,,AN0510
806,ANAMBRA,ANAOCHA,05,AGULU UZOIGBO,11,,,,AN0511
807,ANAMBRA,ANAOCHA,05,AKWA EZE,12,,,,AN0512
808,ANAMBRA,ANAOCHA,05,ICHIDA I,13,,,,AN0513
809,ANAMBRA,ANAOCHA,05,ICHIDA II,14,,,,AN0514
810,ANAMBRA,ANAOCHA,05,NENI I,15,,,,AN0515
811,ANAMBRA,ANAOCHA,05,NENI II,16,,,,AN0516
812,ANAMBRA,ANAOCHA,05,NRI I,17,,,,AN0517
813,ANAMBRA,ANAOCHA,05,NRI II,18,,,,AN0518
814,ANAMBRA,ANAOCHA,05,OBELEDU,19,,,,AN0519
815,ANAMBRA,AWKA-NORTH,06,ACHALLA I,01,,,,AN0601
816,ANAMBRA,AWKA-NORTH,06,ACHALLA II,02,,,,AN0602
817,ANAMBRA,AWKA-NORTH,06,ACHALLA III,03,,,,AN0603
818,ANAMBRA,AWKA-NORTH,06,AMANSEA,04,,,,AN0604
819,ANAMBRA,AWKA-NORTH,06,AMANUKE,05,,,,AN0605
820,ANAMBRA,AWKA-NORTH,06,AWBA-OFEMMILI,06,,,,AN0606
821,ANAMBRA,AWKA-NORTH,06,EBENEBE I,07,,,,AN0607
822,ANAMBRA,AWKA-NORTH,06,EBENEBE II,08,,,,AN0608
823,ANAMBRA,AWKA-NORTH,06,EBENEBE III,09,,,,AN0609
824,ANAMBRA,AWKA-NORTH,06,ISU ANIOCHA,10,,,,AN0610
825,ANAMBRA,AWKA-NORTH,06,MGBAKWU I (AMEZIKE),11,,,,AN0611
826,ANAMBRA,AWKA-NORTH,06,UGBENE,12,,,,AN0612
827,ANAMBRA,AWKA-NORTH,06,UGBENU,13,,,,AN0613
828,ANAMBRA,AWKA-NORTH,06,URUM,14,,,,AN0614
829,ANAMBRA,AWKA SOUTH,07,AGU OKA,01,,,,AN0701
830,ANAMBRA,AWKA SOUTH,07,AMAWBIA I,02,,,,AN0702
831,ANAMBRA,AWKA SOUTH,07,AMAWBIA II,03,,,,AN0703
832,ANAMBRA,AWKA SOUTH,07,AMAWBIA III,04,,,,AN0704
833,ANAMBRA,AWKA SOUTH,07,AWKA I,05,,,,AN0705
834,ANAMBRA,AWKA SOUTH,07,AWKA II,06,,,,AN0706
835,ANAMBRA,AWKA SOUTH,07,AWKA III,07,,,,AN0707
836,ANAMBRA,AWKA SOUTH,07,AWKA IV,08,,,,AN0708
837,ANAMBRA,AWKA SOUTH,07,AWKA V,09,,,,AN0709
838,ANAMBRA,AWKA SOUTH,07,AWKA VI,10,,,,AN0710
839,ANAMBRA,AWKA SOUTH,07,AWKA VII,11,,,,AN0711
840,ANAMBRA,AWKA SOUTH,07,EZINATO ISIAGU,12,,,,AN0712
841,ANAMBRA,AWKA SOUTH,07,MBAUKWU,13,,,,AN0713
842,ANAMBRA,AWKA SOUTH,07,NIBO I,14,,,,AN0714
843,ANAMBRA,AWKA SOUTH,07,NIBO II,15,,,,AN0715
844,ANAMBRA,AWKA SOUTH,07,NIBO III,16,,,,AN0716
845,ANAMBRA,AWKA SOUTH,07,NISE I,17,,,,AN0717
846,ANAMBRA,AWKA SOUTH,07,NISE II,18,,,,AN0718
847,ANAMBRA,AWKA SOUTH,07,OKPUNO,19,,,,AN0719
848,ANAMBRA,AWKA SOUTH,07,UMUAWULU,20,,,,AN0720
849,ANAMBRA,DUNUKOFIA,08,AKWA,01,,,,AN0801
850,ANAMBRA,DUNUKOFIA,08,IFITEDUNU I,02,,,,AN0802
851,ANAMBRA,DUNUKOFIA,08,IFITEDUNU II,03,,,,AN0803
852,ANAMBRA,DUNUKOFIA,08,NAWGU I,04,,,,AN0804
853,ANAMBRA,DUNUKOFIA,08,NAWGU II,05,,,,AN0805
854,ANAMBRA,DUNUKOFIA,08,UKPO I,06,,,,AN0806
855,ANAMBRA,DUNUKOFIA,08,UKPO II,07,,,,AN0807
856,ANAMBRA,DUNUKOFIA,08,UKPO III,08,,,,AN0808
857,ANAMBRA,DUNUKOFIA,08,UKWULU I,09,,,,AN0809
858,ANAMBRA,DUNUKOFIA,08,UKWULU II,10,,,,AN0810
859,ANAMBRA,DUNUKOFIA,08,UMUDIOKA I,11,,,,AN0811
860,ANAMBRA,DUNUKOFIA,08,UMUDIOKA II,12,,,,AN0812
861,ANAMBRA,DUNUKOFIA,08,UMUNNACHI I,13,,,,AN0813
862,ANAMBRA,DUNUKOFIA,08,UMUNNACHI II,14,,,,AN0814
863,ANAMBRA,EKWUSIGO,09,ICHI,01,,,,AN0901
864,ANAMBRA,EKWUSIGO,09,IHEMBOSI/ANAUBAHU,02,,,,AN0902
865,ANAMBRA,EKWUSIGO,09,ORIFITE I,03,,,,AN0903
866,ANAMBRA,EKWUSIGO,09,ORIFITE II,04,,,,AN0904
867,ANAMBRA,EKWUSIGO,09,ORIFITE III,05,,,,AN0905
868,ANAMBRA,EKWUSIGO,09,OZUBULU I,06,,,,AN0906
869,ANAMBRA,EKWUSIGO,09,OZUBULU II,07,,,,AN0907
870,ANAMBRA,EKWUSIGO,09,OZUBULU III,08,,,,AN0908
871,ANAMBRA,EKWUSIGO,09,OZUBULU IV,09,,,,AN0909
872,ANAMBRA,EKWUSIGO,09,OZUBULU V,10,,,,AN0910
873,ANAMBRA,EKWUSIGO,09,AMAKWA II,11,,,,AN0911
874,ANAMBRA,EKWUSIGO,09,IHITEOCHA,12,,,,AN0912
875,ANAMBRA,IDEMILI NORTH,10,ABACHA,01,,,,AN1001
876,ANAMBRA,IDEMILI NORTH,10,ABATETE,02,,,,AN1002
877,ANAMBRA,IDEMILI NORTH,10,EZIOWELE,03,,,,AN1003
878,ANAMBRA,IDEMILI NORTH,10,IDEANI,04,,,,AN1004
879,ANAMBRA,IDEMILI NORTH,10,NKPOR I,05,,,,AN1005
880,ANAMBRA,IDEMILI NORTH,10,NKPOR II,06,,,,AN1006
881,ANAMBRA,IDEMILI NORTH,10,OBOSI,07,,,,AN1007
882,ANAMBRA,IDEMILI NORTH,10,OGIDI I,08,,,,AN1008
883,ANAMBRA,IDEMILI NORTH,10,OGIDI II,09,,,,AN1009
884,ANAMBRA,IDEMILI NORTH,10,ORAUKWU,10,,,,AN1010
885,ANAMBRA,IDEMILI NORTH,10,UKE,11,,,,AN1011
886,ANAMBRA,IDEMILI NORTH,10,UMUOJI,12,,,,AN1012
887,ANAMBRA,IDEMILI SOUTH,11,AKWUKWU,01,,,,AN1101
888,ANAMBRA,IDEMILI SOUTH,11,ALOR I,02,,,,AN1102
889,ANAMBRA,IDEMILI SOUTH,11,ALOR II,03,,,,AN1103
890,ANAMBRA,IDEMILI SOUTH,11,AWKA-ETITI I,04,,,,AN1104
891,ANAMBRA,IDEMILI SOUTH,11,AWKA-ETITI II,05,,,,AN1105
892,ANAMBRA,IDEMILI SOUTH,11,NNOBI I,06,,,,AN1106
893,ANAMBRA,IDEMILI SOUTH,11,NNOBI II,07,,,,AN1107
894,ANAMBRA,IDEMILI SOUTH,11,NNOBI III,08,,,,AN1108
895,ANAMBRA,IDEMILI SOUTH,11,NNOKWA,09,,,,AN1109
896,ANAMBRA,IDEMILI SOUTH,11,OBA I,10,,,,AN1110
897,ANAMBRA,IDEMILI SOUTH,11,OBA II,11,,,,AN1111
898,ANAMBRA,IDEMILI SOUTH,11,OJOTO,12,,,,AN1112
899,ANAMBRA,IHIALA,12,AMAMU A (1),01,,,,AN1201
900,ANAMBRA,IHIALA,12,MAMU B (II),02,,,,AN1202
901,ANAMBRA,IHIALA,12,AMORKA,03,,,,AN1203
902,ANAMBRA,IHIALA,12,AZIA,04,,,,AN1204
903,ANAMBRA,IHIALA,12,IHITE,05,,,,AN1205
904,ANAMBRA,IHIALA,12,ISSEKE,06,,,,AN1206
905,ANAMBRA,IHIALA,12,OGBOLO,07,,,,AN1207
906,ANAMBRA,IHIALA,12,OKIJA I,08,,,,AN1208
907,ANAMBRA,IHIALA,12,OKIJA II,09,,,,AN1209
908,ANAMBRA,IHIALA,12,OKIJA III,10,,,,AN1210
909,ANAMBRA,IHIALA,12,OKIJA IV,11,,,,AN1211
910,ANAMBRA,IHIALA,12,OKIJA V,12,,,,AN1212
911,ANAMBRA,IHIALA,12,ORSUMOGHU,13,,,,AN1213
912,ANAMBRA,IHIALA,12,UBULUISIUZO,14,,,,AN1214
913,ANAMBRA,IHIALA,12,ULI I,15,,,,AN1215
914,ANAMBRA,IHIALA,12,ULI II,16,,,,AN1216
915,ANAMBRA,IHIALA,12,ULI III,17,,,,AN1217
